file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/tests/integration/persister-tests.js,Duplicate Assert,"{'line': 12, 'column': 4, 'index': 332}","  10 |     await persister.persist();
  51 |     it('should differentiate hosts with different protocols', function () {
> 52 |       ['http', 'https'].forEach((protocol) => {
     |                        ^ Conditional Test Logic
  53 |         server.get(`${protocol}://foo.bar`).intercept(() => protocol);
  54 |         expect(request('GET', `${protocol}://foo.bar`)).to.equal(protocol);
  55 |       });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Conditional Test Logic,"{'line': 132, 'column': 8, 'index': 3979}","  130 |         'http://ping.com/pong/:id',
  131 |         'http://ping.com/pong/*path'
> 132 |       ].forEach((url) => {
      |        ^ Conditional Test Logic
  133 |         addHandlers(url);
  134 |         expect(server.lookup('GET', url).handlers).to.have.lengthOf(3);
  135 |       });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Duplicate Assert,"{'line': 140, 'column': 6, 'index': 4239}","  138 |     it('should concat handlers for same paths with a trailing slash', async function () {
  139 |       addHandlers('/ping');
> 140 |       expect(server.lookup('GET', '/ping').handlers).to.have.lengthOf(3);
      |      ^ Duplicate Assert
  141 |
  142 |       addHandlers('/ping/');
  143 |       expect(server.lookup('GET', '/ping').handlers).to.have.lengthOf(6);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Duplicate Assert,"{'line': 143, 'column': 6, 'index': 4343}","  141 |
  142 |       addHandlers('/ping/');
> 143 |       expect(server.lookup('GET', '/ping').handlers).to.have.lengthOf(6);
      |      ^ Duplicate Assert
  144 |       expect(server.lookup('GET', '/ping/').handlers).to.have.lengthOf(6);
  145 |
  146 |       addHandlers('http://ping.com');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Duplicate Assert,"{'line': 147, 'column': 6, 'index': 4531}","  145 |
  146 |       addHandlers('http://ping.com');
> 147 |       expect(server.lookup('GET', 'http://ping.com').handlers).to.have.lengthOf(
      |      ^ Duplicate Assert
  148 |         3
  149 |       );
  150 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Duplicate Assert,"{'line': 152, 'column': 6, 'index': 4671}","  150 |
  151 |       addHandlers('http://ping.com/');
> 152 |       expect(server.lookup('GET', 'http://ping.com').handlers).to.have.lengthOf(
      |      ^ Duplicate Assert
  153 |         6
  154 |       );
  155 |       expect("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Duplicate Assert,"{'line': 162, 'column': 6, 'index': 5018}","  160 |     it('should concat handlers for same paths with different dynamic segment names', async function () {
  161 |       addHandlers('/ping/:id');
> 162 |       expect(server.lookup('GET', '/ping/:id').handlers).to.have.lengthOf(3);
      |      ^ Duplicate Assert
  163 |
  164 |       addHandlers('/ping/:uuid');
  165 |       expect(server.lookup('GET', '/ping/:id').handlers).to.have.lengthOf(6);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Duplicate Assert,"{'line': 165, 'column': 6, 'index': 5131}","  163 |
  164 |       addHandlers('/ping/:uuid');
> 165 |       expect(server.lookup('GET', '/ping/:id').handlers).to.have.lengthOf(6);
      |      ^ Duplicate Assert
  166 |       expect(server.lookup('GET', '/ping/:uuid').handlers).to.have.lengthOf(6);
  167 |     });
  168 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Duplicate Assert,"{'line': 171, 'column': 6, 'index': 5434}","  169 |     it('should concat handlers for same paths with different star segment names', async function () {
  170 |       addHandlers('/ping/*path');
> 171 |       expect(server.lookup('GET', '/ping/*path').handlers).to.have.lengthOf(3);
      |      ^ Duplicate Assert
  172 |
  173 |       addHandlers('/ping/*rest');
  174 |       expect(server.lookup('GET', '/ping/*path').handlers).to.have.lengthOf(6);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Duplicate Assert,"{'line': 174, 'column': 6, 'index': 5549}","  172 |
  173 |       addHandlers('/ping/*rest');
> 174 |       expect(server.lookup('GET', '/ping/*path').handlers).to.have.lengthOf(6);
      |      ^ Duplicate Assert
  175 |       expect(server.lookup('GET', '/ping/*rest').handlers).to.have.lengthOf(6);
  176 |     });
  177 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Duplicate Assert,"{'line': 180, 'column': 6, 'index': 5875}","  178 |     it('should concat handlers for same paths with different dynamic and star segment names', async function () {
  179 |       addHandlers('/ping/:id/pong/*path');
> 180 |       expect(
      |      ^ Duplicate Assert
  181 |         server.lookup('GET', '/ping/:id/pong/*path').handlers
  182 |       ).to.have.lengthOf(3);
  183 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/server-test.js,Duplicate Assert,"{'line': 185, 'column': 6, 'index': 6026}","  183 |
  184 |       addHandlers('/ping/:uuid/pong/*rest');
> 185 |       expect(
      |      ^ Duplicate Assert
  186 |         server.lookup('GET', '/ping/:id/pong/*path').handlers
  187 |       ).to.have.lengthOf(6);
  188 |       expect("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Conditional Test Logic,"{'line': 122, 'column': 36, 'index': 4235}","  120 |       const handler = new Handler();
  121 |
> 122 |       [null, undefined, {}, [], ''].forEach((value) => {
      |                                    ^ Conditional Test Logic
  123 |         expect(() => handler.intercept(value)).to.throw(
  124 |           /Invalid intercept handler provided/
  125 |         );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Conditional Test Logic,"{'line': 132, 'column': 19, 'index': 4515}","  130 |       const handler = new Handler();
  131 |
> 132 |       ['1', -1, 0].forEach((times) => {
      |                   ^ Conditional Test Logic
  133 |         expect(() => handler.intercept(() => {}, { times })).to.throw(
  134 |           /Invalid number provided/
  135 |         );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Conditional Test Logic,"{'line': 232, 'column': 31, 'index': 7491}","  230 |       expect(handler.has('recordingName')).to.be.false;
  231 |
> 232 |       [false, undefined, null].forEach((value) => {
      |                               ^ Conditional Test Logic
  233 |         handler.recordingName(value);
  234 |         expect(handler.has('recordingName')).to.be.true;
  235 |         expect(handler.get('recordingName')).to.equal(value);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Conditional Test Logic,"{'line': 242, 'column': 24, 'index': 7827}","  240 |       const handler = new Handler();
  241 |
> 242 |       [1, {}, [], true].forEach((value) => {
      |                        ^ Conditional Test Logic
  243 |         expect(() => handler.recordingName(value)).to.throw(
  244 |           /Invalid recording name provided/
  245 |         );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Conditional Test Logic,"{'line': 269, 'column': 44, 'index': 8651}","  267 |       const handler = new Handler();
  268 |
> 269 |       [false, true, null, undefined, 1, []].forEach((config) => {
      |                                            ^ Conditional Test Logic
  270 |         expect(() => handler.configure(config)).to.throw(
  271 |           /Invalid config provided/
  272 |         );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Conditional Test Logic,"{'line': 281, 'column': 8, 'index': 8915}","  279 |         'persister',
  280 |         'persisterOptions'
> 281 |       ].forEach((key) => {
      |        ^ Conditional Test Logic
  282 |         expect(() => handler.configure({ [key]: key })).to.throw(
  283 |           /Invalid configuration option provided/
  284 |         );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Conditional Test Logic,"{'line': 310, 'column': 52, 'index': 9675}","  308 |       const handler = new Handler();
  309 |
> 310 |       [false, true, null, undefined, 1, [], {}, ''].forEach((fn) => {
      |                                                    ^ Conditional Test Logic
  311 |         expect(() => handler.filter(fn)).to.throw(
  312 |           /Invalid filter callback provided/
  313 |         );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Conditional Test Logic,"{'line': 338, 'column': 19, 'index': 10416}","  336 |       const handler = new Handler();
  337 |
> 338 |       ['1', -1, 0].forEach((times) => {
      |                   ^ Conditional Test Logic
  339 |         expect(() => handler.times(times)).to.throw(/Invalid number provided/);
  340 |       });
  341 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 25, 'column': 6, 'index': 763}","  23 |       const { _eventEmitter: eventEmitter } = handler;
  24 |
> 25 |       expect(eventEmitter.hasListeners('request')).to.be.false;
     |      ^ Duplicate Assert
  26 |
  27 |       handler.on('request', () => {});
  28 |       expect(eventEmitter.hasListeners('request')).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 28, 'column': 6, 'index': 867}","  26 |
  27 |       handler.on('request', () => {});
> 28 |       expect(eventEmitter.hasListeners('request')).to.be.true;
     |      ^ Duplicate Assert
  29 |
  30 |       handler.on('request', () => {});
  31 |       expect(eventEmitter.listeners('request')).to.have.lengthOf(2);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 39, 'column': 6, 'index': 1267}","  37 |
  38 |       handler.on('request', () => {}, { times: 2 });
> 39 |       expect(eventEmitter.hasListeners('request')).to.be.true;
     |      ^ Duplicate Assert
  40 |
  41 |       eventEmitter.emitSync('request');
  42 |       expect(eventEmitter.hasListeners('request')).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 42, 'column': 6, 'index': 1371}","  40 |
  41 |       eventEmitter.emitSync('request');
> 42 |       expect(eventEmitter.hasListeners('request')).to.be.true;
     |      ^ Duplicate Assert
  43 |
  44 |       eventEmitter.emitSync('request');
  45 |       expect(eventEmitter.hasListeners('request')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 45, 'column': 6, 'index': 1475}","  43 |
  44 |       eventEmitter.emitSync('request');
> 45 |       expect(eventEmitter.hasListeners('request')).to.be.false;
     |      ^ Duplicate Assert
  46 |     });
  47 |
  48 |     it('registers a known event via .on() with .times()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 53, 'column': 6, 'index': 1761}","  51 |
  52 |       handler.times(2).on('request', () => {});
> 53 |       expect(eventEmitter.hasListeners('request')).to.be.true;
     |      ^ Duplicate Assert
  54 |
  55 |       eventEmitter.emitSync('request');
  56 |       expect(eventEmitter.hasListeners('request')).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 56, 'column': 6, 'index': 1865}","  54 |
  55 |       eventEmitter.emitSync('request');
> 56 |       expect(eventEmitter.hasListeners('request')).to.be.true;
     |      ^ Duplicate Assert
  57 |
  58 |       eventEmitter.emitSync('request');
  59 |       expect(eventEmitter.hasListeners('request')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 59, 'column': 6, 'index': 1969}","  57 |
  58 |       eventEmitter.emitSync('request');
> 59 |       expect(eventEmitter.hasListeners('request')).to.be.false;
     |      ^ Duplicate Assert
  60 |     });
  61 |
  62 |     it('registers a known event via .on() with .times() and override with { times }', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 67, 'column': 6, 'index': 2297}","  65 |
  66 |       handler.times(2).on('request', () => {}, { times: 1 });
> 67 |       expect(eventEmitter.hasListeners('request')).to.be.true;
     |      ^ Duplicate Assert
  68 |
  69 |       eventEmitter.emitSync('request');
  70 |       expect(eventEmitter.hasListeners('request')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 70, 'column': 6, 'index': 2401}","  68 |
  69 |       eventEmitter.emitSync('request');
> 70 |       expect(eventEmitter.hasListeners('request')).to.be.false;
     |      ^ Duplicate Assert
  71 |     });
  72 |
  73 |     it('registers a known event via .once()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 77, 'column': 6, 'index': 2627}","  75 |       const { _eventEmitter: eventEmitter } = handler;
