file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/ozaria/site/components/sign-up/signUpConfig.spec.js,Conditional Test Logic,"{'line': 59, 'column': 2, 'index': 1733}","  57 | // Over-writes config for china server to make phone number mandatory
  104 |       expect(options.alipayReusable).toBeDefined();
  105 |       return expect(options.alipay).toBeDefined();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/SubscribeModal.spec.ozar.js,Magic Number,"{'line': 195, 'column': 68, 'index': 6925}","  193 |
  194 |       it('uses Stripe', function() {
> 195 |         expect(this.modal.$('.stripe-lifetime-button').length).toBe(1);
      |                                                                    ^ Magic Number
  196 |         expect(this.modal.$('#paypal-button-container').length).toBe(0);
  197 |         return expect(this.payPalButton).toBeUndefined();
  198 |       });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/SubscribeModal.spec.ozar.js,Magic Number,"{'line': 196, 'column': 69, 'index': 6998}","  194 |       it('uses Stripe', function() {
  195 |         expect(this.modal.$('.stripe-lifetime-button').length).toBe(1);
> 196 |         expect(this.modal.$('#paypal-button-container').length).toBe(0);
      |                                                                     ^ Magic Number
  197 |         return expect(this.payPalButton).toBeUndefined();
  198 |       });
  199 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/SubscribeModal.spec.ozar.js,Magic Number,"{'line': 243, 'column': 68, 'index': 8908}","  241 |
  242 |       return it('uses Stripe', function() {
> 243 |         expect(this.modal.$('.stripe-lifetime-button').length).toBe(1);
      |                                                                    ^ Magic Number
  244 |         expect(this.modal.$('#paypal-button-container').length).toBe(0);
  245 |         return expect(this.payPalButton).toBeUndefined();
  246 |       });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/SubscribeModal.spec.ozar.js,Magic Number,"{'line': 244, 'column': 69, 'index': 8981}","  242 |       return it('uses Stripe', function() {
  243 |         expect(this.modal.$('.stripe-lifetime-button').length).toBe(1);
> 244 |         expect(this.modal.$('#paypal-button-container').length).toBe(0);
      |                                                                     ^ Magic Number
  245 |         return expect(this.payPalButton).toBeUndefined();
  246 |       });
  247 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/SubscribeModal.spec.coco.js,Conditional Test Logic,"{'line': 110, 'column': 4, 'index': 3299}","  108 |
  109 |   afterEach(function() {
> 110 |     if (this.openAsync.calls != null ? this.openAsync.calls.any() : undefined) {
      |    ^ Conditional Test Logic
  111 |       const options = this.openAsync.calls.argsFor(0)[0];
  112 |       expect(options.alipayReusable).toBeDefined();
  113 |       return expect(options.alipay).toBeDefined();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/SubscribeModal.spec.coco.js,Magic Number,"{'line': 128, 'column': 71, 'index': 4101}","  126 |     it('expect yearly subscription button', function() {
  127 |       // TODO: update this to handle more complex logic (either annual or lifetime)
> 128 |       return expect(this.modal.$('.stripe-annual-button').length).toBe(1);
      |                                                                       ^ Magic Number
  129 |     });
  130 |
  131 |     describe('when the subscription succeeds', function() {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/SubscribeModal.spec.coco.js,Magic Number,"{'line': 210, 'column': 68, 'index': 7406}","  208 |
  209 |       it('uses Stripe', function() {
> 210 |         expect(this.modal.$('.stripe-lifetime-button').length).toBe(1);
      |                                                                    ^ Magic Number
  211 |         expect(this.modal.$('#paypal-button-container').length).toBe(0);
  212 |         return expect(this.payPalButton).toBeUndefined();
  213 |       });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/SubscribeModal.spec.coco.js,Magic Number,"{'line': 211, 'column': 69, 'index': 7479}","  209 |       it('uses Stripe', function() {
  210 |         expect(this.modal.$('.stripe-lifetime-button').length).toBe(1);
> 211 |         expect(this.modal.$('#paypal-button-container').length).toBe(0);
      |                                                                     ^ Magic Number
  212 |         return expect(this.payPalButton).toBeUndefined();
  213 |       });
  214 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/SubscribeModal.spec.coco.js,Magic Number,"{'line': 258, 'column': 68, 'index': 9389}","  256 |
  257 |       return it('uses Stripe', function() {
> 258 |         expect(this.modal.$('.stripe-lifetime-button').length).toBe(1);
      |                                                                    ^ Magic Number
  259 |         expect(this.modal.$('#paypal-button-container').length).toBe(0);
  260 |         return expect(this.payPalButton).toBeUndefined();
  261 |       });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/SubscribeModal.spec.coco.js,Magic Number,"{'line': 259, 'column': 69, 'index': 9462}","  257 |       return it('uses Stripe', function() {
  258 |         expect(this.modal.$('.stripe-lifetime-button').length).toBe(1);
> 259 |         expect(this.modal.$('#paypal-button-container').length).toBe(0);
      |                                                                     ^ Magic Number
  260 |         return expect(this.payPalButton).toBeUndefined();
  261 |       });
  262 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/CreateAccountModal.spec.js,Duplicate Assert,"{'line': 122, 'column': 8, 'index': 4660}","  120 |         const promise2 = segmentCheckView.fetchClassByCode('testA');
  121 |         const promise3 = segmentCheckView.fetchClassByCode('testB');
> 122 |         expect(promise1).toBe(promise2);
      |        ^ Duplicate Assert
  123 |         return expect(promise1).not.toBe(promise3);
  124 |       }));
  125 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/CreateAccountModal.spec.js,Duplicate Assert,"{'line': 123, 'column': 15, 'index': 4708}","  121 |         const promise3 = segmentCheckView.fetchClassByCode('testB');
  122 |         expect(promise1).toBe(promise2);
> 123 |         return expect(promise1).not.toBe(promise3);
      |               ^ Duplicate Assert
  124 |       }));
  125 |
  126 |       describe('checkClassCode()', () => it('shows a success message if the classCode is found', function() {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/CreateAccountModal.spec.js,Duplicate Assert,"{'line': 128, 'column': 8, 'index': 4933}","  126 |       describe('checkClassCode()', () => it('shows a success message if the classCode is found', function() {
  127 |         let request = jasmine.Ajax.requests.mostRecent();
> 128 |         expect(_.string.startsWith(request.url, '/db/classroom')).toBe(false);
      |        ^ Duplicate Assert
  129 |         modal.$('.class-code-input').val('test').trigger('input');
  130 |         segmentCheckView.checkClassCode();
  131 |         request = jasmine.Ajax.requests.mostRecent();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/CreateAccountModal.spec.js,Duplicate Assert,"{'line': 132, 'column': 8, 'index': 5176}","  130 |         segmentCheckView.checkClassCode();
  131 |         request = jasmine.Ajax.requests.mostRecent();
> 132 |         expect(_.string.startsWith(request.url, '/db/classroom')).toBe(true);
      |        ^ Duplicate Assert
  133 |         return request.respondWith({
  134 |           status: 200,
  135 |           responseText: JSON.stringify({"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/CreateAccountModal.spec.js,Duplicate Assert,"{'line': 519, 'column': 8, 'index': 19201}","  517 |
  518 |       describe('when you type into the school field', () => it('clears the school NCES info', function() {
> 519 |         expect(this.schoolInfoPanel.organization).not.toBe('');
      |        ^ Duplicate Assert
  520 |         expect(this.schoolInfoPanel.district).not.toBe('');
  521 |         expect(this.schoolInfoPanel.nces_id).not.toBe('');
  522 |         expect(this.schoolInfoPanel.nces_phone).not.toBe('');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/CreateAccountModal.spec.js,Duplicate Assert,"{'line': 520, 'column': 8, 'index': 19265}","  518 |       describe('when you type into the school field', () => it('clears the school NCES info', function() {
  519 |         expect(this.schoolInfoPanel.organization).not.toBe('');
> 520 |         expect(this.schoolInfoPanel.district).not.toBe('');
      |        ^ Duplicate Assert
  521 |         expect(this.schoolInfoPanel.nces_id).not.toBe('');
  522 |         expect(this.schoolInfoPanel.nces_phone).not.toBe('');
  523 |         expect(this.schoolInfoPanel.nces_district_id).not.toBe('');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/CreateAccountModal.spec.js,Duplicate Assert,"{'line': 521, 'column': 8, 'index': 19325}","  519 |         expect(this.schoolInfoPanel.organization).not.toBe('');
  520 |         expect(this.schoolInfoPanel.district).not.toBe('');
> 521 |         expect(this.schoolInfoPanel.nces_id).not.toBe('');
      |        ^ Duplicate Assert
  522 |         expect(this.schoolInfoPanel.nces_phone).not.toBe('');
  523 |         expect(this.schoolInfoPanel.nces_district_id).not.toBe('');
  524 |         this.schoolInfoPanel.updateValue('organization', 'homeschool');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/CreateAccountModal.spec.js,Duplicate Assert,"{'line': 522, 'column': 8, 'index': 19384}","  520 |         expect(this.schoolInfoPanel.district).not.toBe('');
  521 |         expect(this.schoolInfoPanel.nces_id).not.toBe('');
> 522 |         expect(this.schoolInfoPanel.nces_phone).not.toBe('');
      |        ^ Duplicate Assert
  523 |         expect(this.schoolInfoPanel.nces_district_id).not.toBe('');
  524 |         this.schoolInfoPanel.updateValue('organization', 'homeschool');
  525 |         expect(this.schoolInfoPanel.organization).toBe('homeschool');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/CreateAccountModal.spec.js,Duplicate Assert,"{'line': 523, 'column': 8, 'index': 19446}","  521 |         expect(this.schoolInfoPanel.nces_id).not.toBe('');
  522 |         expect(this.schoolInfoPanel.nces_phone).not.toBe('');
> 523 |         expect(this.schoolInfoPanel.nces_district_id).not.toBe('');
      |        ^ Duplicate Assert
  524 |         this.schoolInfoPanel.updateValue('organization', 'homeschool');
  525 |         expect(this.schoolInfoPanel.organization).toBe('homeschool');
  526 |         expect(this.schoolInfoPanel.district).toBe('suggested district');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/core/CreateAccountModal.spec.js,Duplicate Assert,"{'line': 525, 'column': 8, 'index': 19586}","  523 |         expect(this.schoolInfoPanel.nces_district_id).not.toBe('');
